product_id,product_name
64200-K73-V00ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2016-2018) Đỏ tươi *R340c*"
64200-K73-V00ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2016-2018) ĐEN tem đỏ *B25M*"
64200-K73-V00ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2016-2018) Màu Nâu *YR303M*"
64200-K73-V00ZF,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2016-2018) ĐEN tem trắng *B25M*"
64200-K73-V40ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Xám lông chuột *NHA62*"
64200-K73-V40ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Đỏ tươi *R340c*"
64200-K73-V40ZF,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) ĐEN  *B25M*"
64200-K73-V50ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Màu Nâu *YR303M*"
64200-K73-V50ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Xanh đá *PB389*"
64200-K73-V50ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Đỏ Đô Nho *R350C*"
64200-K73-V50ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2018-2019) Đen Nhám *76M*"
64200-K73-V60ZA,#N/A
64200-K73-V60ZB,#N/A
64200-K73-V70ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2019-2020) TRẮNG *B55P*"
64200-K73-V70ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2019-2020) Màu Nâu *YR303M*"
64200-K73-V70ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2019-2020) Xanh đá *PB389*"
64200-K73-V70ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2019-2020) Đỏ Đô Nho *R350C*"
64200-K73-V70ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi, Future 125 Mập (2019-2020) Đen Nhám *76M*"
64200-K73-V80ZF,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2020-2021) Đỏ Đô Nho *R350C*"
64200-K73-V80ZJ,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2020-2021)TRẮNG *B55P*"
64200-K73-V80ZK,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2020-2021) BẠC  *B24M*"
64200-K73-V80ZL,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2020-2021) Xanh đá *PB389*"
64200-K73-V80ZM,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2020-2021) Đen Nhám *76M*"
64200-K73-VA0ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Xanh Nhám *NHC34*"
64200-K73-VA0ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Đen Nhám *76M*"
64200-K73-VA0ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+)TRẮNG *NH193P*"
64200-K73-VA0ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Đỏ Đô Nho *R350C*"
64200-K73-VA0ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Xanh đá *PB389*"
64200-K73-VE0ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Xanh Nhám *NHC34*"
64200-K73-VE0ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Đen Nhám *76M*"
64200-K73-VE0ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+)TRẮNG *B55P*"
64200-K73-VE0ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Xanh Mực đậm-*B421M*P*"
64200-K73-VE0ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi ,Future LED (2021-2026+) Xanh đá *PB389**"
64200-K89-V00ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2023) Màu BẠC-NH411M"
64200-K89-V60ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2023) Đỏ Tươi  -R263*"
64200-K89-V80ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+)Đen Nhám -A76*"
64200-K89-V90ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+)Đen Bóng -NH1*"
64200-K89-VA0ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+)Đen Nhám -A76*"
64200-K89-VB0ZB,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+) TRẮNG - B55P*"
64200-K89-VD0ZA,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+) Xám xi măng -C60P*"
64200-K89-VD0ZB,"bửng trong phải, bộ ốp yếm phải Wave 110(2017-2026+) Xanh đá đậm *PB408P*"
64200-K90-920ZA,"Bộ ốp trước, Quây mặt nạ lớn phía trước Wave RSX 110cc(2014 - 2016) Trắng-NH55P*"
64200-K90-920ZB,"Bộ ốp trước, Quây mặt nạ lớn phía trước Wave RSX 110cc(2014 - 2016) ĐEN *B25M*"
64200-K90-920ZC," mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2014 - 2016) xanh nhớt Lục-*b142P"
64200-K90-920ZD," mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2014 - 2016) Đỏ  *R340c*"
64200-K90-940ZA,"Bộ ốp trước, Quây mặt nạ lớn phía trước Wave RSX 110cc(2017 - 2019) Trắng-NH55P*"
64200-K90-940ZB,"Bộ ốp trước, Quây mặt nạ lớn phía trước Wave RSX 110cc(2017 - 2019) ĐEN *B25M*"
64200-K90-940ZC," mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc((2017 - 2019) xanh nhớt Lục-*b142P"
64200-K90-940ZD," mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc (2017 - 2019) Đỏ  *R340c*"
64200-K90-V00ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2016 - 2017) Trắng  -NH55P*"
64200-K90-V00ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2016 - 2017) CAM  YB322C*"
64200-K90-V00ZD," mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc (2016 - 2017) Đỏ  *R340C*"
64200-K90-V00ZE,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2016 - 2017) XANH ngọc dương -B189*"
64200-K90-V60ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2017 - 2018) Đen Nhám -A76*"
64200-K90-V60ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2017 - 2018) ĐEN *B25M* dùng chung v00za"
64200-K90-V90ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2018 - 2019) Xám đậm -NHB83M"
64200-K90-V90ZB,"Bộ ốp trước, Quây mặt nạ lớn phía trước Wave RSX 110cc(2018 - 2019) Trắng-NH55P*"
64200-K90-V90ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2018 - 2019) Đỏ  *R340C*"
64200-K90-V90ZD,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2018 - 2019) XANH ngọc dương -B189*"
64200-K90-VB0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2018 - 2019) Xám đậm -NHB83M"
64200-K90-VB0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2018 - 2019)Trắng-NH55P*"
64200-K90-VB0ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2018 - 2019) Đỏ  *R340C*"
64200-K90-VB0ZD,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2018 - 2019) XANH ngọc dương -B189*"
64200-K90-VC0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) Xám xám  Đá -NHB420M*"
64200-K90-VC0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) Xám đậm -NHB83M"
64200-K90-VC0ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020)Trắng-NH55P*"
64200-K90-VC0ZD,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) Đỏ  *R340C*"
64200-K90-VC0ZE,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) XANH ngọc dương -B189*"
64200-K90-VC0ZF,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020)  Xám đậm -NHB83M"
64200-K90-VC0ZG,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) Trắng-NH55P*"
64200-K90-VC0ZH,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2019 - 2020) Đỏ  *R340C*"
64200-K90-VC0ZJ,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2019 - 2020) XANH ngọc dương -B189*"
64200-K90-VG0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Xám xám  Đá -NHB420M*"
64200-K90-VG0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Trắng-NH55P*"
64200-K90-VG0ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đỏ  *R340C*"
64200-K90-VG0ZD,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) XANH ngọc dương -B189*"
64200-K90-VG0ZE,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Xám đậm -NHB83M"
64200-K90-VG0ZF,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2021 - 2026+) Trắng-NH55P*"
64200-K90-VG0ZG,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2021 - 2026+) Đỏ  *R340C*"
64200-K90-VG0ZH,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) XANH ngọc dương -B189*"
64200-K90-VK0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen Nhám tem xanh -A76*"
64200-K90-VK0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen Nhám tem trắng -A76*"
64200-K90-VK0ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen Nhám tem đỏ -A76*"
64200-K90-VK0ZD,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen Nhám  -A76*"
64200-K90-VK0ZF,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen bóng -B389*"
64200-K90-VM0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen Nhám  -A76*"
64200-K90-VM0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+)Đen tem Trắng-NH55P*"
64200-K90-VN0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đỏ -R389*"
64200-K90-VN0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Đen tem Đỏ-B25M*"
64200-K90-VP0ZA,"mặt nạ lớn phía trước,Bộ ốp trước  Wave RSX 110cc(2021 - 2026+) Xanh đậm tím -B421M*"
64200-K90-VP0ZB,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2021 - 2026+) Trắng tem Xám-NH55P*"
64200-K90-VP0ZC,"mặt nạ lớn phía trước,Bộ ốp trước  Wave  RSX 110cc(2021 - 2026+) Đỏ -R389*"
64200-KRS-860ZA,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) Xanh nhớt( lục) có Tem -B142*"
64200-KRS-860ZB,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) Xanh Nhạt Ghi -B141M*"
64200-KRS-860ZD,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005)  Đỏ Đô -R203M*"
64200-KRS-900ZA,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) Xanh nhớt( lục) -B142*"
64200-KRS-900ZB,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) BẠC -411M*"
64200-KRS-900ZC,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) Xanh Ngọc -B305P*"
64200-KRS-900ZK,"Bửng trong phải, bộ ốp yếm phải Wave alpha nhỏ 100cc (2001-2005) Xanh Mực đậm -171MU*"
64200-KTL-640ZA,"Bửng trong phải, bộ ốp yếm phải Wave RS100,Wave (A) cá 100 (2005-2016) BẠC -411M*"
64200-KTL-670ZL,"Bửng trong phải, bộ ốp yếm phải Wave RS100 (2005-2006) cam sepsol -373M*"
64200-KTL-680ZA,"Bửng trong phải, bộ ốp yếm phải Wave RS100,Wave (A) cá 100 (2005-2016) Đen bóng -NH1*"
64200-KTL-780ZA,"Bửng trong phải, bộ ốp yếm phải Wave ZX thắng đĩa (đời 2004-2006) TRẮNG -193P*"
64200-KTL-780ZB,"Bửng trong phải, bộ ốp yếm phải Wave ZX thắng đĩa (đời 2004-2006)  Đỏ Tươi -R263*"
64200-KTL-780ZC,"Bửng trong phải, bộ ốp yếm phải Wave ZX thắng đĩa (đời 2004-2006)  TÍM Cà -P138M*"
64200-KTL-790ZA,#N/A
64200-KTM-900ZE,"Bửng trong phải, bộ ốp yếm phải Future II (125cc)(2004-2005)  TÍM Cà -P138M*"
64200-KTM-900ZF,"Bửng trong phải, bộ ốp yếm phải Future II (125cc)(2004-2005) - ĐỎ -161P*"
64200-KTM-900ZG,"Bửng trong phải, bộ ốp yếm phải Future II (125cc)(2004-2005) Xanh  -107M*"
64200-KTM-900ZH,"Bửng trong phải, bộ ốp yếm phải Future II (125cc)(2004-2005)  TÍM Cà -138M*"
64200-KTM-970ZB,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 (2005-2008) Xanh lá mạ Đĩa-194M*"
64200-KTM-980ZA,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 GT (2005-2008) ĐỎ -R315C*"
64200-KTM-980ZB,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 GT, 125 FI (2005-2008) TRẮNG -193P*"
64200-KVL-940ZA,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 FI (2005-2008) ĐỎ -R315C*"
64200-KVL-940ZB,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 FI (2005-2008) TRẮNG -A96P*"
64200-KVL-940ZC,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 FI (2005-2008) ĐEN -A69P*"
64200-KVL-V00ZA,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 (2005-2008) ĐỎ -R313C*"
64200-KVL-V00ZC,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 (2005-2008) Xanh MỰC-368P*"
64200-KVL-V00ZD,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 (2005-2008) BẠC -411M*"
64200-KVL-V00ZF,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 (2005-2008) ĐEN -A69P*"
64200-KVL-V30ZA,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 Fi (2007-2008) ĐỎ -R313C*"
64200-KVL-V30ZE,"Bửng trong phải, bộ ốp yếm phải Future Neo 125 FI (2007-2008) ĐEN -A69P*"
64200-KVR-970ZA,"Bửng trong phải, bộ ốp yếm phải Wave S100 (2005-2006) XÁM ghi -A62M"
64200-KVR-V60ZA,"Bửng trong phải, bộ ốp yếm phải Wave RSX 100 (2007-2008) Xanh Mực-B383M*( đời mắt phượng)"
64200-KVR-V60ZB,"Bửng trong phải, bộ ốp yếm phải Wave RSX 100 (2007-2008) Đỏ -R315P*( đời mắt phượng)"
64200-KVR-V60ZC,"Bửng trong phải, bộ ốp yếm phải Wave RSX 100 (2007-2008) TRẮNG -A96P*( đời mắt phượng)"
64200-KVR-V60ZD,"Bửng trong phải, bộ ốp yếm phải Wave RSX 100 (2007-2008) Xanh Ngọc-B206M*( đời mắt phượng)"
64200-KVR-V80ZA,"Bửng trong phải, bộ ốp yếm phải Wave RSX 100 (2007-2008)  Rsx 100 repsol *PB383M*"
64200-KWW-B10ZE,"mặt nạ, ốp trước  Wave RS 110(2009-2010) Đỏ tươi - R263"
64200-KWW-B10ZG,"mặt nạ, ốp trước  Wave RS 110(2009-2010) Xanh ngọc - B206M"
64200-KWW-B10ZH,"mặt nạ, ốp trước  Wave RS 110(2009-2010) Xanh Ngọc- 203M*"
64200-KWW-B20ZC,"mặt nạ, ốp trước  Wave S110(2009-2011) Xanh Mực - B373M*"
64200-KWW-C80ZA,"mặt nạ, ốp trước  Wave S110(2010-2011) BẠC- 411M*"
64200-KWW-C80ZB,"mặt nạ, ốp trước  Wave S110(2010-2011) Xanh Mực - B373M*"
64200-KWW-C80ZC,"mặt nạ, ốp trước  Wave S110(2009-2011) Đen bóng- 25M*"
64200-KWW-C80ZD,"mặt nạ, ốp trước  Wave S110(2010-2011) ĐỎ - 340C*"
64200-KWW-E00ZD,"mặt nạ, ốp trước  Wave RS 110(2010-2013) Đỏ tươi tem xọc - R263"
64200-KWW-E20ZA,"mặt nạ, ốp trước  Wave S 110(2012-2013) Trắng Mỏ chu - B35*"
64200-KWW-E20ZB,"mặt nạ, ốp trước  Wave S110(2012-2013) BẠC mỏ chu- 411M*"
64200-KWW-E20ZC,"mặt nạ, ốp trước  Wave S110(2012-2013) Xanh Mực mỏ chu - B373M*"
64200-KWW-E20ZD,"mặt nạ, ốp trước  Wave S110(2012-2013) Đen mỏ chu- 25M*"
64200-KWW-E20ZE,"mặt nạ, ốp trước  Wave S110(2012-2013)  ĐỎ mỏ chu - 340C*"
64200-KWW-M00ZA,"mặt nạ, ốp trước  Wave S110(2011-2013)  ĐỎ tem hoa văn  - R340B*"
64200-KWW-M00ZB,"mặt nạ, ốp trước  Wave S110(2011-2013)  Trắng tem hoa văn  - B35B*"
64200-KWW-V01ZA,"mặt nạ, ốp trước  Wave RSX 110(2009-2010) Đen bóng- A69M*"
64200-KWW-V01ZB,"mặt nạ, ốp trước  Wave RSX 110(2009-2010)  ĐỎ - 313C*"
64200-KWW-V01ZC,"mặt nạ, ốp trước  Wave RSX 110(2009-2010) Xanh ngọc - B206M"
64200-KWW-V01ZD,"mặt nạ, ốp trước  Wave RSX 110(2009-2010) TRẮNG -A96P"
64200-KYL-700ZA,#N/A
64200-KYL-700ZC,#N/A
64200-KYL-720ZB,#N/A
64200-KYL-720ZC,#N/A
64200-KYL-840ZA,"Bửng trong phải, bộ ốp yếm phải Future X FI (2010-2011) XÁM ghi-A62M"
64200-KYL-840ZC,"Bửng trong phải, bộ ốp yếm phải Future X FI (2010-2011) TRẮNG -A96P*"
64200-KYL-840ZD,"Bửng trong phải, bộ ốp yếm phải Future X FI (2010-2011) ĐỎ - 340C*"
64200-KYL-860ZD,"Bửng trong phải, bộ ốp yếm phải Future X (2010-2011) ĐỎ - 340C*"
64200-KYL-860ZE,#N/A
64200-KYL-900ZA,"Bửng trong phải, bộ ốp yếm phải Future 125 FI (2008-2009) XÁM Đen -A69P"
64200-KYL-900ZD,"Bửng trong phải, bộ ốp yếm phải Future 125 FI (2008-2009) ĐỎ - 313C*"
64200-KYL-900ZE,"Bửng trong phải, bộ ốp yếm phải Future 125 FI (2008-2009) TRẮNG -A96P"
64200-KYL-920ZA,"Bửng trong phải, bộ ốp yếm phải Future 125- bình xăng (2008-2010) XÁM Đen -A69P"
64200-KYL-920ZB,"Bửng trong phải, bộ ốp yếm phải Future 125- bình xăng (2008-2010) ĐỎ - 313C*"
64200-KYL-920ZD,"Bửng trong phải, bộ ốp yếm phải Future 125- bình xăng (2008-2010) Xanh ngọc - B206M"
64200-KYZ-G00ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Fi, Future 125 Mập (2015-2016) ĐEN -A69P"
64200-KYZ-G00ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Fi, Future 125 Mập (2015-2016) Đỏ tem cam- 340C*"
64200-KYZ-G00ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Fi, Future 125 Mập (2015-2016) ĐEN tem đỏ -A69P"
64200-KYZ-G00ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Fi, Future 125 Mập (2015-2016) Đỏ tem xám -A69P"
64200-KYZ-G00ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Fi, Future 125 Mập (2015-2016) ĐEN tem trắng bạc -A69P"
64200-KYZ-V00ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013) Xanh mực *B373*"
64200-KYZ-V00ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Mập (2011-2013) Trắng -NH35P* bình xăng con"
64200-KYZ-V00ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Mập (2011-2013)  Nâu *Y303M* bình xăng con"
64200-KYZ-V00ZF,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Mập (2011-2013)ĐEN -A69P* bình xăng con"
64200-KYZ-V00ZL,"Bửng trước phải,Bộ ốp yếm phải Future 125, Future 125 Mập (2011-2013) ĐỎ -340C* bình xăng con"
64200-KYZ-V20ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013) Xanh mực *B373*"
64200-KYZ-V20ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013)Trắng -NH35P* bình xăng con"
64200-KYZ-V20ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013) Nâu *Y303M* bình xăng con"
64200-KYZ-V20ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013) ĐEN -A69P* bình xăng con"
64200-KYZ-V20ZF,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2011-2013) ĐỎ -340C* bình xăng con"
64200-KYZ-V60ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2013-2015) XÁM -A62* bình xăng con"
64200-KYZ-V60ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2013-2015)  ĐỎ -340C* bình xăng con"
64200-KYZ-V60ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2013-2015) ĐEN tem đỏ -P25K* bình xăng con"
64200-KYZ-V60ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2013-2015) Nâu *Y303M* bình xăng con"
64200-KYZ-V60ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125,Future 125 Mập (2013-2015) ĐEN tem vàng -B25E** bình xăng con"
64200-KYZ-V70ZA,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi,Future 125 Fi Mập (2013-2015) XÁM -A62* "
64200-KYZ-V70ZB,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi,Future 125 Fi Mập (2013-2015) ĐỎ -340C*"
64200-KYZ-V70ZC,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi,Future 125 Fi Mập (2013-2015) ĐEN tem đỏ-B25K*"
64200-KYZ-V70ZD,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi,Future 125 Fi Mập (2013-2015) Nâu *Y303M* "
64200-KYZ-V70ZE,"Bửng trước phải,Bộ ốp yếm phải Future 125 Fi,Future 125 Fi Mập (2013-2015) ĐEN tem vàng-B25E*"
64223-K1N-V00,Giá bắt mặt nạ trước
64250-K1F-V10ZA,#N/A
64250-K73-V00ZA,"Bửng trước Trái,Bộ ốp yếm Trái Future 125 Fi, Future 125 Mập (2016-2018) Xanh đá *PB389*"
64250-K73-V00ZB,"Bửng trước Trái,Bộ ốp yếm Trái Future 125 Fi, Future 125 Mập (2016-2018) Xám lông chuột *NHA62*"
